O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
29-9091.00	1.C.2.b	Leadership	IM	4.10	22	0.19	3.71	4.49	N	12/2004	Incumbent
29-9091.00	1.C.3.a	Cooperation	IM	4.44	22	0.14	4.15	4.74	N	12/2004	Incumbent
29-9091.00	1.C.3.b	Concern for Others	IM	4.78	22	0.10	4.57	4.99	N	12/2004	Incumbent
29-9091.00	1.C.3.c	Social Orientation	IM	4.19	22	0.14	3.90	4.49	N	12/2004	Incumbent
29-9091.00	1.C.4.a	Self Control	IM	4.06	22	0.17	3.71	4.41	N	12/2004	Incumbent
29-9091.00	1.C.4.b	Stress Tolerance	IM	4.16	22	0.24	3.65	4.66	N	12/2004	Incumbent
29-9091.00	1.C.4.c	Adaptability/Flexibility	IM	4.63	22	0.17	4.28	4.97	N	12/2004	Incumbent
29-9091.00	1.C.5.a	Dependability	IM	4.75	22	0.13	4.49	5.00	N	12/2004	Incumbent
29-9091.00	1.C.5.b	Attention to Detail	IM	4.41	22	0.18	4.02	4.79	N	12/2004	Incumbent
29-9091.00	1.C.5.c	Integrity	IM	4.33	22	0.21	3.90	4.77	N	12/2004	Incumbent
29-9091.00	1.C.6	Independence	IM	3.88	22	0.23	3.39	4.36	N	12/2004	Incumbent
29-9091.00	1.C.7.a	Innovation	IM	3.87	22	0.25	3.35	4.40	N	12/2004	Incumbent
29-9091.00	1.C.7.b	Analytical Thinking	IM	4.17	22	0.23	3.70	4.65	N	12/2004	Incumbent
31-1011.00	1.C.1.a	Achievement/Effort	IM	3.41	20	0.21	2.97	3.84	N	12/2004	Incumbent
31-1011.00	1.C.1.b	Persistence	IM	2.99	20	0.32	2.32	3.66	N	12/2004	Incumbent
31-1011.00	1.C.1.c	Initiative	IM	3.23	20	0.23	2.74	3.71	N	12/2004	Incumbent
31-1011.00	1.C.2.b	Leadership	IM	3.17	20	0.21	2.74	3.60	N	12/2004	Incumbent
31-1011.00	1.C.3.a	Cooperation	IM	3.71	20	0.31	3.06	4.35	N	12/2004	Incumbent
31-1011.00	1.C.3.b	Concern for Others	IM	3.72	20	0.30	3.10	4.35	N	12/2004	Incumbent
31-1011.00	1.C.3.c	Social Orientation	IM	3.14	20	0.29	2.54	3.73	N	12/2004	Incumbent
31-1011.00	1.C.4.a	Self Control	IM	3.74	20	0.22	3.29	4.19	N	12/2004	Incumbent
31-1011.00	1.C.4.b	Stress Tolerance	IM	3.76	19	0.39	2.95	4.58	N	12/2004	Incumbent
31-1011.00	1.C.4.c	Adaptability/Flexibility	IM	3.89	20	0.24	3.39	4.39	N	12/2004	Incumbent
31-1011.00	1.C.5.a	Dependability	IM	4.11	20	0.24	3.62	4.61	N	12/2004	Incumbent
31-1011.00	1.C.5.b	Attention to Detail	IM	3.76	20	0.24	3.25	4.26	N	12/2004	Incumbent
31-1011.00	1.C.5.c	Integrity	IM	3.85	20	0.25	3.33	4.37	N	12/2004	Incumbent
31-1011.00	1.C.6	Independence	IM	3.46	20	0.23	2.97	3.96	N	12/2004	Incumbent
31-1011.00	1.C.7.a	Innovation	IM	2.83	20	0.27	2.26	3.41	N	12/2004	Incumbent
31-1011.00	1.C.7.b	Analytical Thinking	IM	2.99	20	0.36	2.23	3.74	N	12/2004	Incumbent
31-1012.00	1.C.1.a	Achievement/Effort	IM	3.92	40	0.14	3.64	4.19	N	06/2008	Incumbent
31-1012.00	1.C.1.b	Persistence	IM	3.74	39	0.18	3.38	4.10	N	06/2008	Incumbent
31-1012.00	1.C.1.c	Initiative	IM	4.05	39	0.10	3.84	4.26	N	06/2008	Incumbent
31-1012.00	1.C.2.b	Leadership	IM	3.36	40	0.17	3.02	3.70	N	06/2008	Incumbent
31-1012.00	1.C.3.a	Cooperation	IM	4.57	39	0.18	4.21	4.93	N	06/2008	Incumbent
31-1012.00	1.C.3.b	Concern for Others	IM	4.63	39	0.15	4.33	4.93	N	06/2008	Incumbent
31-1012.00	1.C.3.c	Social Orientation	IM	4.14	39	0.25	3.64	4.64	N	06/2008	Incumbent
31-1012.00	1.C.4.a	Self Control	IM	4.50	39	0.13	4.23	4.77	N	06/2008	Incumbent
31-1012.00	1.C.4.b	Stress Tolerance	IM	4.46	39	0.11	4.24	4.68	N	06/2008	Incumbent
31-1012.00	1.C.4.c	Adaptability/Flexibility	IM	4.25	38	0.14	3.96	4.53	N	06/2008	Incumbent
31-1012.00	1.C.5.a	Dependability	IM	4.62	39	0.10	4.41	4.82	N	06/2008	Incumbent
31-1012.00	1.C.5.b	Attention to Detail	IM	4.27	39	0.20	3.86	4.69	N	06/2008	Incumbent
31-1012.00	1.C.5.c	Integrity	IM	4.58	40	0.17	4.25	4.92	N	06/2008	Incumbent
31-1012.00	1.C.6	Independence	IM	4.00	40	0.11	3.77	4.23	N	06/2008	Incumbent
31-1012.00	1.C.7.a	Innovation	IM	3.35	40	0.20	2.94	3.76	N	06/2008	Incumbent
31-1012.00	1.C.7.b	Analytical Thinking	IM	3.49	39	0.23	3.03	3.94	N	06/2008	Incumbent
31-1013.00	1.C.1.a	Achievement/Effort	IM	3.38	18	0.14	3.08	3.67	N	07/2004	Incumbent
31-1013.00	1.C.1.b	Persistence	IM	3.87	18	0.22	3.41	4.32	N	07/2004	Incumbent
31-1013.00	1.C.1.c	Initiative	IM	3.93	18	0.20	3.51	4.35	N	07/2004	Incumbent
31-1013.00	1.C.2.b	Leadership	IM	4.00	18	0.31	3.35	4.66	N	07/2004	Incumbent
31-1013.00	1.C.3.a	Cooperation	IM	4.39	19	0.14	4.09	4.69	N	07/2004	Incumbent
31-1013.00	1.C.3.b	Concern for Others	IM	4.75	19	0.22	4.28	5.00	N	07/2004	Incumbent
31-1013.00	1.C.3.c	Social Orientation	IM	4.08	19	0.15	3.76	4.39	N	07/2004	Incumbent
31-1013.00	1.C.4.a	Self Control	IM	4.75	19	0.22	4.29	5.00	N	07/2004	Incumbent
31-1013.00	1.C.4.b	Stress Tolerance	IM	4.72	19	0.22	4.25	5.00	N	07/2004	Incumbent
31-1013.00	1.C.4.c	Adaptability/Flexibility	IM	4.53	19	0.09	4.33	4.73	N	07/2004	Incumbent
31-1013.00	1.C.5.a	Dependability	IM	4.65	19	0.10	4.43	4.87	N	07/2004	Incumbent
31-1013.00	1.C.5.b	Attention to Detail	IM	4.13	19	0.18	3.76	4.50	N	07/2004	Incumbent
31-1013.00	1.C.5.c	Integrity	IM	4.67	19	0.10	4.46	4.89	N	07/2004	Incumbent
31-1013.00	1.C.6	Independence	IM	4.01	19	0.20	3.60	4.43	N	07/2004	Incumbent
31-1013.00	1.C.7.a	Innovation	IM	3.90	19	0.16	3.57	4.22	N	07/2004	Incumbent
31-1013.00	1.C.7.b	Analytical Thinking	IM	3.83	19	0.19	3.43	4.23	N	07/2004	Incumbent
31-2011.00	1.C.1.a	Achievement/Effort	IM	3.70	39	0.18	3.35	4.06	N	12/2004	Incumbent
31-2011.00	1.C.1.b	Persistence	IM	3.83	39	0.31	3.20	4.45	N	12/2004	Incumbent
31-2011.00	1.C.1.c	Initiative	IM	4.16	39	0.17	3.82	4.49	N	12/2004	Incumbent
31-2011.00	1.C.2.b	Leadership	IM	3.64	39	0.25	3.13	4.15	N	12/2004	Incumbent
31-2011.00	1.C.3.a	Cooperation	IM	4.58	39	0.14	4.29	4.87	N	12/2004	Incumbent
31-2011.00	1.C.3.b	Concern for Others	IM	4.51	39	0.24	4.02	5.00	N	12/2004	Incumbent
31-2011.00	1.C.3.c	Social Orientation	IM	4.23	39	0.27	3.68	4.79	N	12/2004	Incumbent
31-2011.00	1.C.4.a	Self Control	IM	4.36	39	0.27	3.82	4.90	N	12/2004	Incumbent
31-2011.00	1.C.4.b	Stress Tolerance	IM	4.46	39	0.21	4.03	4.88	N	12/2004	Incumbent
31-2011.00	1.C.4.c	Adaptability/Flexibility	IM	4.52	39	0.15	4.22	4.81	N	12/2004	Incumbent
31-2011.00	1.C.5.a	Dependability	IM	4.55	39	0.15	4.25	4.84	N	12/2004	Incumbent
31-2011.00	1.C.5.b	Attention to Detail	IM	4.34	39	0.21	3.91	4.77	N	12/2004	Incumbent
31-2011.00	1.C.5.c	Integrity	IM	4.56	39	0.14	4.28	4.85	N	12/2004	Incumbent
31-2011.00	1.C.6	Independence	IM	4.26	39	0.21	3.84	4.67	N	12/2004	Incumbent
31-2011.00	1.C.7.a	Innovation	IM	4.19	39	0.19	3.80	4.59	N	12/2004	Incumbent
31-2011.00	1.C.7.b	Analytical Thinking	IM	4.06	39	0.22	3.61	4.51	N	12/2004	Incumbent
31-2012.00	1.C.1.a	Achievement/Effort	IM	3.85	16	0.37	3.07	4.63	N	06/2006	Incumbent
31-2012.00	1.C.1.b	Persistence	IM	4.13	16	0.30	3.48	4.78	N	06/2006	Incumbent
31-2012.00	1.C.1.c	Initiative	IM	4.62	16	0.19	4.22	5.00	N	06/2006	Incumbent
31-2012.00	1.C.2.b	Leadership	IM	4.08	16	0.31	3.42	4.73	N	06/2006	Incumbent
31-2012.00	1.C.3.a	Cooperation	IM	4.97	15	0.02	4.91	5.00	N	06/2006	Incumbent
31-2012.00	1.C.3.b	Concern for Others	IM	4.81	15	0.16	4.48	5.00	N	06/2006	Incumbent
31-2012.00	1.C.3.c	Social Orientation	IM	4.80	15	0.10	4.59	5.00	N	06/2006	Incumbent
31-2012.00	1.C.4.a	Self Control	IM	4.61	15	0.21	4.17	5.00	N	06/2006	Incumbent
31-2012.00	1.C.4.b	Stress Tolerance	IM	4.35	15	0.17	3.99	4.72	N	06/2006	Incumbent
31-2012.00	1.C.4.c	Adaptability/Flexibility	IM	4.19	15	0.30	3.55	4.83	N	06/2006	Incumbent
31-2012.00	1.C.5.a	Dependability	IM	4.98	15	0.02	4.95	5.00	N	06/2006	Incumbent
31-2012.00	1.C.5.b	Attention to Detail	IM	4.38	15	0.23	3.88	4.88	N	06/2006	Incumbent
31-2012.00	1.C.5.c	Integrity	IM	4.48	16	0.26	3.93	5.00	N	06/2006	Incumbent
31-2012.00	1.C.6	Independence	IM	4.09	16	0.25	3.56	4.62	N	06/2006	Incumbent
31-2012.00	1.C.7.a	Innovation	IM	3.77	15	0.29	3.15	4.38	N	06/2006	Incumbent
31-2012.00	1.C.7.b	Analytical Thinking	IM	3.55	16	0.31	2.88	4.21	N	06/2006	Incumbent
31-2021.00	1.C.1.a	Achievement/Effort	IM	4.05	24	0.19	3.66	4.45	N	06/2008	Incumbent
31-2021.00	1.C.1.b	Persistence	IM	3.99	24	0.23	3.51	4.47	N	06/2008	Incumbent
31-2021.00	1.C.1.c	Initiative	IM	4.31	24	0.14	4.03	4.60	N	06/2008	Incumbent
31-2021.00	1.C.2.b	Leadership	IM	3.93	24	0.22	3.48	4.38	N	06/2008	Incumbent
31-2021.00	1.C.3.a	Cooperation	IM	4.81	24	0.08	4.64	4.97	N	06/2008	Incumbent
31-2021.00	1.C.3.b	Concern for Others	IM	4.82	24	0.08	4.66	4.98	N	06/2008	Incumbent
31-2021.00	1.C.3.c	Social Orientation	IM	4.42	24	0.13	4.15	4.69	N	06/2008	Incumbent
31-2021.00	1.C.4.a	Self Control	IM	4.62	24	0.11	4.40	4.84	N	06/2008	Incumbent
31-2021.00	1.C.4.b	Stress Tolerance	IM	4.32	24	0.22	3.86	4.79	N	06/2008	Incumbent
31-2021.00	1.C.4.c	Adaptability/Flexibility	IM	4.47	24	0.16	4.13	4.81	N	06/2008	Incumbent
31-2021.00	1.C.5.a	Dependability	IM	4.67	24	0.11	4.44	4.89	N	06/2008	Incumbent
31-2021.00	1.C.5.b	Attention to Detail	IM	4.68	24	0.12	4.44	4.92	N	06/2008	Incumbent
31-2021.00	1.C.5.c	Integrity	IM	4.76	24	0.12	4.51	5.00	N	06/2008	Incumbent
31-2021.00	1.C.6	Independence	IM	3.96	24	0.26	3.42	4.50	N	06/2008	Incumbent
31-2021.00	1.C.7.a	Innovation	IM	3.77	24	0.28	3.20	4.33	N	06/2008	Incumbent
31-2021.00	1.C.7.b	Analytical Thinking	IM	3.92	24	0.27	3.36	4.48	N	06/2008	Incumbent
31-2022.00	1.C.1.a	Achievement/Effort	IM	3.63	30	0.15	3.32	3.94	N	06/2008	Incumbent
31-2022.00	1.C.1.b	Persistence	IM	3.63	30	0.16	3.31	3.95	N	06/2008	Incumbent
31-2022.00	1.C.1.c	Initiative	IM	3.77	30	0.11	3.54	4.01	N	06/2008	Incumbent
31-2022.00	1.C.2.b	Leadership	IM	3.04	30	0.35	2.32	3.76	N	06/2008	Incumbent
31-2022.00	1.C.3.a	Cooperation	IM	4.54	30	0.10	4.34	4.75	N	06/2008	Incumbent
31-2022.00	1.C.3.b	Concern for Others	IM	4.72	30	0.13	4.45	4.99	N	06/2008	Incumbent
31-2022.00	1.C.3.c	Social Orientation	IM	3.91	30	0.23	3.45	4.37	N	06/2008	Incumbent
31-2022.00	1.C.4.a	Self Control	IM	4.18	30	0.13	3.91	4.44	N	06/2008	Incumbent
31-2022.00	1.C.4.b	Stress Tolerance	IM	3.66	30	0.24	3.17	4.16	N	06/2008	Incumbent
31-2022.00	1.C.4.c	Adaptability/Flexibility	IM	3.99	30	0.24	3.49	4.49	N	06/2008	Incumbent
31-2022.00	1.C.5.a	Dependability	IM	4.60	30	0.16	4.27	4.92	N	06/2008	Incumbent
31-2022.00	1.C.5.b	Attention to Detail	IM	4.19	30	0.18	3.82	4.56	N	06/2008	Incumbent
31-2022.00	1.C.5.c	Integrity	IM	4.25	30	0.13	3.99	4.51	N	06/2008	Incumbent
31-2022.00	1.C.6	Independence	IM	3.15	30	0.27	2.60	3.69	N	06/2008	Incumbent
31-2022.00	1.C.7.a	Innovation	IM	2.99	30	0.29	2.40	3.58	N	06/2008	Incumbent
31-2022.00	1.C.7.b	Analytical Thinking	IM	2.83	30	0.27	2.27	3.39	N	06/2008	Incumbent
31-9011.00	1.C.1.a	Achievement/Effort	IM	3.57	22	0.29	2.96	4.18	N	12/2005	Incumbent
31-9011.00	1.C.1.b	Persistence	IM	3.20	22	0.32	2.54	3.86	N	12/2005	Incumbent
31-9011.00	1.C.1.c	Initiative	IM	3.87	22	0.11	3.64	4.09	N	12/2005	Incumbent
31-9011.00	1.C.2.b	Leadership	IM	3.20	22	0.59	1.97	4.44	N	12/2005	Incumbent
31-9011.00	1.C.3.a	Cooperation	IM	4.52	22	0.21	4.09	4.95	N	12/2005	Incumbent
31-9011.00	1.C.3.b	Concern for Others	IM	4.86	22	0.10	4.65	5.00	N	12/2005	Incumbent
31-9011.00	1.C.3.c	Social Orientation	IM	3.41	22	0.58	2.20	4.63	N	12/2005	Incumbent
31-9011.00	1.C.4.a	Self Control	IM	4.48	22	0.31	3.84	5.00	N	12/2005	Incumbent
31-9011.00	1.C.4.b	Stress Tolerance	IM	3.54	22	0.54	2.41	4.67	N	12/2005	Incumbent
31-9011.00	1.C.4.c	Adaptability/Flexibility	IM	3.85	22	0.39	3.04	4.66	N	12/2005	Incumbent
31-9011.00	1.C.5.a	Dependability	IM	4.90	22	0.09	4.70	5.00	N	12/2005	Incumbent
31-9011.00	1.C.5.b	Attention to Detail	IM	3.96	22	0.36	3.21	4.71	N	12/2005	Incumbent
31-9011.00	1.C.5.c	Integrity	IM	4.68	22	0.28	4.09	5.00	N	12/2005	Incumbent
31-9011.00	1.C.6	Independence	IM	4.80	22	0.11	4.57	5.00	N	12/2005	Incumbent
31-9011.00	1.C.7.a	Innovation	IM	3.33	22	0.56	2.18	4.49	N	12/2005	Incumbent
31-9011.00	1.C.7.b	Analytical Thinking	IM	3.42	22	0.45	2.48	4.36	N	12/2005	Incumbent
31-9091.00	1.C.1.a	Achievement/Effort	IM	3.63	35	0.18	3.27	3.99	N	06/2009	Incumbent
31-9091.00	1.C.1.b	Persistence	IM	3.51	35	0.20	3.10	3.93	N	06/2009	Incumbent
31-9091.00	1.C.1.c	Initiative	IM	3.97	35	0.20	3.56	4.39	N	06/2009	Incumbent
31-9091.00	1.C.2.b	Leadership	IM	3.67	35	0.22	3.23	4.12	N	06/2009	Incumbent
31-9091.00	1.C.3.a	Cooperation	IM	4.47	35	0.18	4.11	4.83	N	06/2009	Incumbent
31-9091.00	1.C.3.b	Concern for Others	IM	4.51	35	0.16	4.19	4.83	N	06/2009	Incumbent
31-9091.00	1.C.3.c	Social Orientation	IM	4.07	35	0.22	3.62	4.51	N	06/2009	Incumbent
31-9091.00	1.C.4.a	Self Control	IM	4.03	35	0.23	3.56	4.51	N	06/2009	Incumbent
31-9091.00	1.C.4.b	Stress Tolerance	IM	4.11	35	0.24	3.62	4.60	N	06/2009	Incumbent
31-9091.00	1.C.4.c	Adaptability/Flexibility	IM	4.05	35	0.21	3.62	4.49	N	06/2009	Incumbent
31-9091.00	1.C.5.a	Dependability	IM	4.51	35	0.18	4.15	4.88	N	06/2009	Incumbent
31-9091.00	1.C.5.b	Attention to Detail	IM	4.35	35	0.21	3.92	4.77	N	06/2009	Incumbent
31-9091.00	1.C.5.c	Integrity	IM	4.27	35	0.23	3.80	4.74	N	06/2009	Incumbent
31-9091.00	1.C.6	Independence	IM	3.65	35	0.25	3.14	4.16	N	06/2009	Incumbent
31-9091.00	1.C.7.a	Innovation	IM	3.32	34	0.21	2.89	3.74	N	06/2009	Incumbent
31-9091.00	1.C.7.b	Analytical Thinking	IM	3.21	35	0.19	2.82	3.59	N	06/2009	Incumbent
31-9092.00	1.C.1.a	Achievement/Effort	IM	4.07	37	0.26	3.55	4.59	N	06/2008	Incumbent
31-9092.00	1.C.1.b	Persistence	IM	3.95	37	0.19	3.56	4.34	N	06/2008	Incumbent
31-9092.00	1.C.1.c	Initiative	IM	4.22	37	0.21	3.80	4.64	N	06/2008	Incumbent
31-9092.00	1.C.2.b	Leadership	IM	3.86	37	0.21	3.44	4.28	N	06/2008	Incumbent
31-9092.00	1.C.3.a	Cooperation	IM	4.60	37	0.19	4.21	4.99	N	06/2008	Incumbent
31-9092.00	1.C.3.b	Concern for Others	IM	4.65	37	0.11	4.42	4.88	N	06/2008	Incumbent
31-9092.00	1.C.3.c	Social Orientation	IM	4.15	36	0.12	3.90	4.40	N	06/2008	Incumbent
31-9092.00	1.C.4.a	Self Control	IM	4.71	36	0.11	4.48	4.94	N	06/2008	Incumbent
31-9092.00	1.C.4.b	Stress Tolerance	IM	4.71	37	0.11	4.49	4.92	N	06/2008	Incumbent
31-9092.00	1.C.4.c	Adaptability/Flexibility	IM	4.40	37	0.18	4.02	4.77	N	06/2008	Incumbent
31-9092.00	1.C.5.a	Dependability	IM	4.71	37	0.11	4.48	4.94	N	06/2008	Incumbent
31-9092.00	1.C.5.b	Attention to Detail	IM	4.79	37	0.07	4.64	4.94	N	06/2008	Incumbent
31-9092.00	1.C.5.c	Integrity	IM	4.69	37	0.15	4.39	4.99	N	06/2008	Incumbent
31-9092.00	1.C.6	Independence	IM	4.24	37	0.17	3.90	4.58	N	06/2008	Incumbent
31-9092.00	1.C.7.a	Innovation	IM	3.67	37	0.28	3.10	4.24	N	06/2008	Incumbent
31-9092.00	1.C.7.b	Analytical Thinking	IM	3.34	37	0.27	2.79	3.90	N	06/2008	Incumbent
31-9093.00	1.C.1.a	Achievement/Effort	IM	4.04	32	0.22	3.58	4.49	N	12/2004	Incumbent
31-9093.00	1.C.1.b	Persistence	IM	3.73	31	0.19	3.35	4.12	N	12/2004	Incumbent
31-9093.00	1.C.1.c	Initiative	IM	3.94	32	0.23	3.47	4.41	N	12/2004	Incumbent
31-9093.00	1.C.2.b	Leadership	IM	3.80	32	0.26	3.27	4.33	N	12/2004	Incumbent
31-9093.00	1.C.3.a	Cooperation	IM	4.51	31	0.13	4.23	4.78	N	12/2004	Incumbent
31-9093.00	1.C.3.b	Concern for Others	IM	3.94	31	0.29	3.35	4.53	N	12/2004	Incumbent
31-9093.00	1.C.3.c	Social Orientation	IM	3.79	31	0.31	3.15	4.43	N	12/2004	Incumbent
31-9093.00	1.C.4.a	Self Control	IM	4.00	31	0.25	3.49	4.52	N	12/2004	Incumbent
31-9093.00	1.C.4.b	Stress Tolerance	IM	4.17	31	0.23	3.70	4.64	N	12/2004	Incumbent
31-9093.00	1.C.4.c	Adaptability/Flexibility	IM	3.87	31	0.28	3.30	4.43	N	12/2004	Incumbent
31-9093.00	1.C.5.a	Dependability	IM	4.50	31	0.13	4.24	4.76	N	12/2004	Incumbent
31-9093.00	1.C.5.b	Attention to Detail	IM	4.73	31	0.10	4.53	4.94	N	12/2004	Incumbent
31-9093.00	1.C.5.c	Integrity	IM	4.26	32	0.20	3.84	4.67	N	12/2004	Incumbent
31-9093.00	1.C.6	Independence	IM	4.08	32	0.19	3.69	4.47	N	12/2004	Incumbent
31-9093.00	1.C.7.a	Innovation	IM	3.69	32	0.25	3.19	4.19	N	12/2004	Incumbent
31-9093.00	1.C.7.b	Analytical Thinking	IM	3.74	31	0.27	3.20	4.29	N	12/2004	Incumbent
31-9094.00	1.C.1.a	Achievement/Effort	IM	4.11	44	0.13	3.84	4.38	N	06/2006	Incumbent
31-9094.00	1.C.1.b	Persistence	IM	3.91	44	0.20	3.52	4.31	N	06/2006	Incumbent
31-9094.00	1.C.1.c	Initiative	IM	4.12	44	0.20	3.73	4.52	N	06/2006	Incumbent
31-9094.00	1.C.2.b	Leadership	IM	2.82	44	0.28	2.25	3.39	N	06/2006	Incumbent
31-9094.00	1.C.3.a	Cooperation	IM	4.18	44	0.17	3.83	4.53	N	06/2006	Incumbent
31-9094.00	1.C.3.b	Concern for Others	IM	3.85	44	0.24	3.37	4.34	N	06/2006	Incumbent
31-9094.00	1.C.3.c	Social Orientation	IM	2.78	44	0.30	2.17	3.38	N	06/2006	Incumbent
31-9094.00	1.C.4.a	Self Control	IM	3.48	44	0.40	2.68	4.29	N	06/2006	Incumbent
31-9094.00	1.C.4.b	Stress Tolerance	IM	3.86	44	0.15	3.57	4.16	N	06/2006	Incumbent
31-9094.00	1.C.4.c	Adaptability/Flexibility	IM	3.87	44	0.14	3.57	4.16	N	06/2006	Incumbent
31-9094.00	1.C.5.a	Dependability	IM	4.73	44	0.10	4.54	4.93	N	06/2006	Incumbent
31-9094.00	1.C.5.b	Attention to Detail	IM	4.77	44	0.10	4.56	4.97	N	06/2006	Incumbent
31-9094.00	1.C.5.c	Integrity	IM	4.49	44	0.19	4.10	4.87	N	06/2006	Incumbent
31-9094.00	1.C.6	Independence	IM	4.45	44	0.21	4.04	4.87	N	06/2006	Incumbent
31-9094.00	1.C.7.a	Innovation	IM	3.24	44	0.23	2.77	3.71	N	06/2006	Incumbent
31-9094.00	1.C.7.b	Analytical Thinking	IM	3.31	43	0.28	2.75	3.87	N	06/2006	Incumbent
31-9095.00	1.C.1.a	Achievement/Effort	IM	3.85	19	0.38	3.05	4.65	N	07/2004	Incumbent
31-9095.00	1.C.1.b	Persistence	IM	3.67	19	0.27	3.10	4.23	N	07/2004	Incumbent
31-9095.00	1.C.1.c	Initiative	IM	4.12	19	0.25	3.60	4.64	N	07/2004	Incumbent
31-9095.00	1.C.2.b	Leadership	IM	3.71	19	0.20	3.28	4.14	N	07/2004	Incumbent
31-9095.00	1.C.3.a	Cooperation	IM	4.50	19	0.11	4.26	4.73	N	07/2004	Incumbent
31-9095.00	1.C.3.b	Concern for Others	IM	4.34	19	0.29	3.73	4.96	N	07/2004	Incumbent
31-9095.00	1.C.3.c	Social Orientation	IM	4.08	19	0.19	3.69	4.48	N	07/2004	Incumbent
31-9095.00	1.C.4.a	Self Control	IM	4.50	19	0.15	4.19	4.80	N	07/2004	Incumbent
31-9095.00	1.C.4.b	Stress Tolerance	IM	4.08	19	0.22	3.61	4.55	N	07/2004	Incumbent
31-9095.00	1.C.4.c	Adaptability/Flexibility	IM	3.93	19	0.34	3.21	4.64	N	07/2004	Incumbent
31-9095.00	1.C.5.a	Dependability	IM	4.62	19	0.12	4.38	4.87	N	07/2004	Incumbent
31-9095.00	1.C.5.b	Attention to Detail	IM	4.22	19	0.45	3.27	5.00	N	07/2004	Incumbent
31-9095.00	1.C.5.c	Integrity	IM	4.69	19	0.09	4.50	4.88	N	07/2004	Incumbent
31-9095.00	1.C.6	Independence	IM	3.37	19	0.29	2.76	3.97	N	07/2004	Incumbent
31-9095.00	1.C.7.a	Innovation	IM	2.99	19	0.40	2.14	3.83	N	07/2004	Incumbent
31-9095.00	1.C.7.b	Analytical Thinking	IM	2.88	19	0.42	2.01	3.76	N	07/2004	Incumbent
31-9096.00	1.C.1.a	Achievement/Effort	IM	3.59	31	0.23	3.11	4.06	N	06/2009	Incumbent
31-9096.00	1.C.1.b	Persistence	IM	3.78	31	0.27	3.23	4.33	N	06/2009	Incumbent
31-9096.00	1.C.1.c	Initiative	IM	3.81	31	0.17	3.46	4.15	N	06/2009	Incumbent
31-9096.00	1.C.2.b	Leadership	IM	3.15	31	0.26	2.61	3.68	N	06/2009	Incumbent
31-9096.00	1.C.3.a	Cooperation	IM	4.42	31	0.17	4.08	4.77	N	06/2009	Incumbent
31-9096.00	1.C.3.b	Concern for Others	IM	4.12	31	0.16	3.79	4.46	N	06/2009	Incumbent
31-9096.00	1.C.3.c	Social Orientation	IM	3.76	31	0.26	3.23	4.29	N	06/2009	Incumbent
31-9096.00	1.C.4.a	Self Control	IM	4.03	31	0.23	3.57	4.50	N	06/2009	Incumbent
31-9096.00	1.C.4.b	Stress Tolerance	IM	3.97	31	0.19	3.60	4.35	N	06/2009	Incumbent
31-9096.00	1.C.4.c	Adaptability/Flexibility	IM	3.91	31	0.18	3.54	4.29	N	06/2009	Incumbent
31-9096.00	1.C.5.a	Dependability	IM	4.65	31	0.18	4.29	5.00	N	06/2009	Incumbent
31-9096.00	1.C.5.b	Attention to Detail	IM	4.50	31	0.20	4.10	4.90	N	06/2009	Incumbent
31-9096.00	1.C.5.c	Integrity	IM	4.24	31	0.18	3.86	4.61	N	06/2009	Incumbent
31-9096.00	1.C.6	Independence	IM	3.47	31	0.26	2.94	4.00	N	06/2009	Incumbent
31-9096.00	1.C.7.a	Innovation	IM	3.00	31	0.23	2.53	3.47	N	06/2009	Incumbent
31-9096.00	1.C.7.b	Analytical Thinking	IM	2.92	30	0.41	2.08	3.76	N	06/2009	Incumbent
33-1011.00	1.C.1.a	Achievement/Effort	IM	3.42	30	0.24	2.93	3.91	N	06/2006	Incumbent
33-1011.00	1.C.1.b	Persistence	IM	3.87	30	0.18	3.50	4.24	N	06/2006	Incumbent
33-1011.00	1.C.1.c	Initiative	IM	3.93	30	0.15	3.62	4.24	N	06/2006	Incumbent
33-1011.00	1.C.2.b	Leadership	IM	4.31	30	0.16	3.98	4.64	N	06/2006	Incumbent
33-1011.00	1.C.3.a	Cooperation	IM	4.08	30	0.11	3.86	4.29	N	06/2006	Incumbent
33-1011.00	1.C.3.b	Concern for Others	IM	3.87	30	0.16	3.54	4.20	N	06/2006	Incumbent
33-1011.00	1.C.3.c	Social Orientation	IM	3.73	30	0.17	3.39	4.08	N	06/2006	Incumbent
33-1011.00	1.C.4.a	Self Control	IM	4.41	29	0.14	4.11	4.70	N	06/2006	Incumbent
33-1011.00	1.C.4.b	Stress Tolerance	IM	4.51	30	0.14	4.22	4.79	N	06/2006	Incumbent
33-1011.00	1.C.4.c	Adaptability/Flexibility	IM	4.13	30	0.19	3.73	4.52	N	06/2006	Incumbent
33-1011.00	1.C.5.a	Dependability	IM	4.57	30	0.14	4.29	4.85	N	06/2006	Incumbent
33-1011.00	1.C.5.b	Attention to Detail	IM	4.26	30	0.16	3.93	4.58	N	06/2006	Incumbent
33-1011.00	1.C.5.c	Integrity	IM	4.69	30	0.10	4.49	4.89	N	06/2006	Incumbent
