series_id                     	seasonal	sector_code	industry_code	measure_code	duration_code	base_year	type_code	area_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
IPUHN446120W001000000         	U	H	N446120	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 446120, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN446120W010000000         	U	H	N446120	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 446120, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN446120W011000000         	U	H	N446120	W01	1	-	R	000000	Annual percent change of employment for NAICS 446120, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN446120W200000000         	U	H	N446120	W20	0	-	E	000000	Annual employment (thousands) for NAICS 446120, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN446120W201000000         	U	H	N446120	W20	1	-	R	000000	Annual percent change of employment for NAICS 446120, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_L000000000         	U	H	N44612_	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_L001000000         	U	H	N44612_	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_L010000000         	U	H	N44612_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_L011000000         	U	H	N44612_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_L020000000         	U	H	N44612_	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_L021000000         	U	H	N44612_	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_L200000000         	U	H	N44612_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_L201000000         	U	H	N44612_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_T010000000         	U	H	N44612_	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_T011000000         	U	H	N44612_	T01	1	-	R	000000	Annual percent change of output for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_T050000000         	U	H	N44612_	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_T051000000         	U	H	N44612_	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_T300000000         	U	H	N44612_	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_T301000000         	U	H	N44612_	T30	1	-	R	000000	Annual percent change of value of production for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_U100000000         	U	H	N44612_	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_U101000000         	U	H	N44612_	U10	1	-	R	000000	Annual percent change of unit labor costs for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_U110000000         	U	H	N44612_	U11	0	2007	I	000000	Annual index of labor compensation (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_U111000000         	U	H	N44612_	U11	1	-	R	000000	Annual percent change of labor compensation for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_U120000000         	U	H	N44612_	U12	0	2007	I	000000	Annual index of hourly compensation (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_U121000000         	U	H	N44612_	U12	1	-	R	000000	Annual percent change of hourly compensation for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_W000000000         	U	H	N44612_	W00	0	2007	I	000000	Annual index of output per employee (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_W001000000         	U	H	N44612_	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_W010000000         	U	H	N44612_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_W011000000         	U	H	N44612_	W01	1	-	R	000000	Annual percent change of employment for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN44612_W200000000         	U	H	N44612_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1987	A01	2019	A01
IPUHN44612_W201000000         	U	H	N44612_	W20	1	-	R	000000	Annual percent change of employment for NAICS 44612, cosmetics, beauty supplies, and perfume stores, U.S. total		1988	A01	2019	A01
IPUHN446130L000000000         	U	H	N446130	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130L001000000         	U	H	N446130	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130L010000000         	U	H	N446130	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130L011000000         	U	H	N446130	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130L020000000         	U	H	N446130	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130L021000000         	U	H	N446130	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130L200000000         	U	H	N446130	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130L201000000         	U	H	N446130	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130T010000000         	U	H	N446130	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130T011000000         	U	H	N446130	T01	1	-	R	000000	Annual percent change of output for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130T050000000         	U	H	N446130	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130T051000000         	U	H	N446130	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130T300000000         	U	H	N446130	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130T301000000         	U	H	N446130	T30	1	-	R	000000	Annual percent change of value of production for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130U100000000         	U	H	N446130	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130U101000000         	U	H	N446130	U10	1	-	R	000000	Annual percent change of unit labor costs for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130U110000000         	U	H	N446130	U11	0	2007	I	000000	Annual index of labor compensation (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130U111000000         	U	H	N446130	U11	1	-	R	000000	Annual percent change of labor compensation for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130U120000000         	U	H	N446130	U12	0	2007	I	000000	Annual index of hourly compensation (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130U121000000         	U	H	N446130	U12	1	-	R	000000	Annual percent change of hourly compensation for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130W000000000         	U	H	N446130	W00	0	2007	I	000000	Annual index of output per employee (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130W001000000         	U	H	N446130	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130W010000000         	U	H	N446130	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130W011000000         	U	H	N446130	W01	1	-	R	000000	Annual percent change of employment for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN446130W200000000         	U	H	N446130	W20	0	-	E	000000	Annual employment (thousands) for NAICS 446130, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN446130W201000000         	U	H	N446130	W20	1	-	R	000000	Annual percent change of employment for NAICS 446130, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_L000000000         	U	H	N44613_	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_L001000000         	U	H	N44613_	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_L010000000         	U	H	N44613_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_L011000000         	U	H	N44613_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_L020000000         	U	H	N44613_	L02	0	-	Y	000000	Annual labor compensation (million $) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_L021000000         	U	H	N44613_	L02	1	-	R	000000	Annual percent change of labor compensation for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_L200000000         	U	H	N44613_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_L201000000         	U	H	N44613_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_T010000000         	U	H	N44613_	T01	0	2007	I	000000	Annual index of output (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_T011000000         	U	H	N44613_	T01	1	-	R	000000	Annual percent change of output for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_T050000000         	U	H	N44613_	T05	0	2007	I	000000	Annual index of implicit output deflator (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_T051000000         	U	H	N44613_	T05	1	-	R	000000	Annual percent change of implicit output deflator for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_T300000000         	U	H	N44613_	T30	0	-	Y	000000	Annual value of production (million $) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_T301000000         	U	H	N44613_	T30	1	-	R	000000	Annual percent change of value of production for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_U100000000         	U	H	N44613_	U10	0	2007	I	000000	Annual index of unit labor costs (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_U101000000         	U	H	N44613_	U10	1	-	R	000000	Annual percent change of unit labor costs for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_U110000000         	U	H	N44613_	U11	0	2007	I	000000	Annual index of labor compensation (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_U111000000         	U	H	N44613_	U11	1	-	R	000000	Annual percent change of labor compensation for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_U120000000         	U	H	N44613_	U12	0	2007	I	000000	Annual index of hourly compensation (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_U121000000         	U	H	N44613_	U12	1	-	R	000000	Annual percent change of hourly compensation for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_W000000000         	U	H	N44613_	W00	0	2007	I	000000	Annual index of output per employee (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_W001000000         	U	H	N44613_	W00	1	-	R	000000	Annual percent change of output per employee for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_W010000000         	U	H	N44613_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_W011000000         	U	H	N44613_	W01	1	-	R	000000	Annual percent change of employment for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44613_W200000000         	U	H	N44613_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 44613, optical goods stores, U.S. total		1987	A01	2019	A01
IPUHN44613_W201000000         	U	H	N44613_	W20	1	-	R	000000	Annual percent change of employment for NAICS 44613, optical goods stores, U.S. total		1988	A01	2019	A01
IPUHN44619_L000000000         	U	H	N44619_	L00	0	2007	I	000000	Annual index of labor productivity (2007=100) for NAICS 44619, other health and personal care stores, U.S. total		1987	A01	2019	A01
IPUHN44619_L001000000         	U	H	N44619_	L00	1	-	R	000000	Annual percent change of labor productivity for NAICS 44619, other health and personal care stores, U.S. total		1988	A01	2019	A01
IPUHN44619_L010000000         	U	H	N44619_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 44619, other health and personal care stores, U.S. total		1987	A01	2019	A01
IPUHN44619_L011000000         	U	H	N44619_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 44619, other health and personal care stores, U.S. total		1988	A01	2019	A01
