O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
43-4171.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-4171.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-4171.00	1.B.1.d	Social	OI	5	3/2002	Legacy Analyst
43-4171.00	1.B.1.e	Enterprising	OI	5.33	3/2002	Legacy Analyst
43-4171.00	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
43-4171.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-4171.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-4171.00	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
43-4181.01	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
43-4181.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-4181.01	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
43-4181.01	1.B.1.d	Social	OI	5	3/2002	Legacy Analyst
43-4181.01	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
43-4181.01	1.B.1.f	Conventional	OI	5.66	3/2002	Legacy Analyst
43-4181.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-4181.01	1.B.1.h	Second Interest High-Point	IH	4	3/2002	Legacy Analyst
43-4181.01	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
43-4181.02	1.B.1.a	Realistic	OI	3.33	3/2002	Legacy Analyst
43-4181.02	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-4181.02	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-4181.02	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
43-4181.02	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
43-4181.02	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-4181.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-4181.02	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-4181.02	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
43-5011.00	1.B.1.a	Realistic	OI	4.33	3/2002	Legacy Analyst
43-5011.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5011.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5011.00	1.B.1.d	Social	OI	2.66	3/2002	Legacy Analyst
43-5011.00	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
43-5011.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5011.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5011.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5011.00	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
43-5021.00	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
43-5021.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5021.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5021.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
43-5021.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-5021.00	1.B.1.f	Conventional	OI	5	3/2002	Legacy Analyst
43-5021.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5021.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5021.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5031.00	1.B.1.a	Realistic	OI	3.66	3/2002	Legacy Analyst
43-5031.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5031.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-5031.00	1.B.1.d	Social	OI	5.66	3/2002	Legacy Analyst
43-5031.00	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
43-5031.00	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
43-5031.00	1.B.1.g	First Interest High-Point	IH	4	3/2002	Legacy Analyst
43-5031.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5031.00	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5032.00	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
43-5032.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
43-5032.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5032.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
43-5032.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-5032.00	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
43-5032.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5032.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5032.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5041.00	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
43-5041.00	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-5041.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5041.00	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5041.00	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
43-5041.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5041.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5041.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5041.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5051.00	1.B.1.a	Realistic	OI	5.33	3/2002	Legacy Analyst
43-5051.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5051.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5051.00	1.B.1.d	Social	OI	2.66	3/2002	Legacy Analyst
43-5051.00	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
43-5051.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5051.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5051.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5051.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5052.00	1.B.1.a	Realistic	OI	5.33	3/2002	Legacy Analyst
43-5052.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5052.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-5052.00	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
43-5052.00	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
43-5052.00	1.B.1.f	Conventional	OI	5.66	3/2002	Legacy Analyst
43-5052.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5052.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5052.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5061.00	1.B.1.a	Realistic	OI	3.33	3/2002	Legacy Analyst
43-5061.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
43-5061.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5061.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
43-5061.00	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
43-5061.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5061.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5061.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-5061.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5071.00	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
43-5071.00	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-5071.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5071.00	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5071.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-5071.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5071.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5071.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5071.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5081.01	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
43-5081.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5081.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-5081.01	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
43-5081.01	1.B.1.e	Enterprising	OI	4.33	3/2002	Legacy Analyst
43-5081.01	1.B.1.f	Conventional	OI	4.66	3/2002	Legacy Analyst
43-5081.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5081.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5081.01	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
43-5081.02	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
43-5081.02	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5081.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5081.02	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5081.02	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-5081.02	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
43-5081.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5081.02	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5081.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5081.03	1.B.1.a	Realistic	OI	5	3/2002	Legacy Analyst
43-5081.03	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5081.03	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5081.03	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5081.03	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-5081.03	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5081.03	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5081.03	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5081.03	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-5081.04	1.B.1.a	Realistic	OI	3.66	3/2002	Legacy Analyst
43-5081.04	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-5081.04	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5081.04	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5081.04	1.B.1.e	Enterprising	OI	4	3/2002	Legacy Analyst
43-5081.04	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-5081.04	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5081.04	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-5081.04	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5111.00	1.B.1.a	Realistic	OI	4.33	3/2002	Legacy Analyst
43-5111.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-5111.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-5111.00	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-5111.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
43-5111.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-5111.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-5111.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-5111.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-6011.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
43-6011.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
43-6011.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
43-6011.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
43-6011.00	1.B.1.e	Enterprising	OI	5.33	3/2002	Legacy Analyst
43-6011.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-6011.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-6011.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-6011.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-6012.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
43-6012.00	1.B.1.b	Investigative	OI	3.66	3/2002	Legacy Analyst
43-6012.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
43-6012.00	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
43-6012.00	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
43-6012.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-6012.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-6012.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-6012.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-6013.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
43-6013.00	1.B.1.b	Investigative	OI	3.66	3/2002	Legacy Analyst
43-6013.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-6013.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
43-6013.00	1.B.1.e	Enterprising	OI	4	3/2002	Legacy Analyst
43-6013.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-6013.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-6013.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-6013.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-6014.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
43-6014.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-6014.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
43-6014.00	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
43-6014.00	1.B.1.e	Enterprising	OI	4.33	3/2002	Legacy Analyst
43-6014.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-6014.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-6014.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-6014.00	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
43-9011.00	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
43-9011.00	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
43-9011.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9011.00	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-9011.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
43-9011.00	1.B.1.f	Conventional	OI	5.66	3/2002	Legacy Analyst
43-9011.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9011.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9011.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9021.00	1.B.1.a	Realistic	OI	5	3/2002	Legacy Analyst
43-9021.00	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-9021.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9021.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
43-9021.00	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
43-9021.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9021.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9021.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9021.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9022.00	1.B.1.a	Realistic	OI	3.33	3/2002	Legacy Analyst
43-9022.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-9022.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9022.00	1.B.1.d	Social	OI	2.66	3/2002	Legacy Analyst
43-9022.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
43-9022.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9022.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9022.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9022.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9031.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
43-9031.00	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-9031.00	1.B.1.c	Artistic	OI	4	3/2002	Legacy Analyst
43-9031.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
43-9031.00	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
43-9031.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
43-9031.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9031.00	1.B.1.h	Second Interest High-Point	IH	3	3/2002	Legacy Analyst
43-9031.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9041.01	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
43-9041.01	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
43-9041.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9041.01	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
43-9041.01	1.B.1.e	Enterprising	OI	4.33	3/2002	Legacy Analyst
43-9041.01	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9041.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9041.01	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-9041.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9041.02	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
43-9041.02	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
43-9041.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9041.02	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
43-9041.02	1.B.1.e	Enterprising	OI	4	3/2002	Legacy Analyst
43-9041.02	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9041.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9041.02	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
43-9041.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9051.01	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
43-9051.01	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
43-9051.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9051.01	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
43-9051.01	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
43-9051.01	1.B.1.f	Conventional	OI	5.66	3/2002	Legacy Analyst
43-9051.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9051.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9051.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9051.02	1.B.1.a	Realistic	OI	4	3/2002	Legacy Analyst
43-9051.02	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
43-9051.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9051.02	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-9051.02	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
43-9051.02	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
43-9051.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9051.02	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9051.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9061.00	1.B.1.a	Realistic	OI	3.33	3/2002	Legacy Analyst
43-9061.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-9061.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
43-9061.00	1.B.1.d	Social	OI	2.66	3/2002	Legacy Analyst
43-9061.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-9061.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9061.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9061.00	1.B.1.h	Second Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9061.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9071.01	1.B.1.a	Realistic	OI	4.33	3/2002	Legacy Analyst
43-9071.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
43-9071.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-9071.01	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
43-9071.01	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
43-9071.01	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
43-9071.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9071.01	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
43-9071.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9081.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
43-9081.00	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
43-9081.00	1.B.1.c	Artistic	OI	3	3/2002	Legacy Analyst
43-9081.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
43-9081.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
43-9081.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9081.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9081.00	1.B.1.h	Second Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9081.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9111.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
43-9111.00	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
43-9111.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
43-9111.00	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
43-9111.00	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
43-9111.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
43-9111.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
43-9111.00	1.B.1.h	Second Interest High-Point	IH	0	3/2002	Legacy Analyst
43-9111.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
45-1011.01	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
45-1011.01	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
45-1011.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
45-1011.01	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
45-1011.01	1.B.1.e	Enterprising	OI	5.66	3/2002	Legacy Analyst
45-1011.01	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
45-1011.01	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
45-1011.01	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
45-1011.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
45-1011.02	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
45-1011.02	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
45-1011.02	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
45-1011.02	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
45-1011.02	1.B.1.e	Enterprising	OI	6	3/2002	Legacy Analyst
45-1011.02	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
45-1011.02	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
45-1011.02	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
45-1011.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
45-1011.03	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
45-1011.03	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
45-1011.03	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
45-1011.03	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
45-1011.03	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
45-1011.03	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
45-1011.03	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
45-1011.03	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
45-1011.03	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
45-1011.04	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
45-1011.04	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
45-1011.04	1.B.1.c	Artistic	OI	3.66	3/2002	Legacy Analyst
45-1011.04	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
45-1011.04	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
45-1011.04	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
45-1011.04	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
45-1011.04	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
45-1011.04	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
45-1011.05	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
45-1011.05	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
45-1011.05	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
45-1011.05	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
45-1011.05	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
45-1011.05	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
