O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
39-1012.00	1.C.1.a	Achievement/Effort	IM	3.6	32	.27	3.05	4.15	N	12/2004	Incumbent
39-1012.00	1.C.1.b	Persistence	IM	3.38	32	.26	2.85	3.9	N	12/2004	Incumbent
39-1012.00	1.C.1.c	Initiative	IM	3.67	32	.27	3.11	4.23	N	12/2004	Incumbent
39-1012.00	1.C.2.b	Leadership	IM	3.61	32	.36	2.88	4.35	N	12/2004	Incumbent
39-1012.00	1.C.3.a	Cooperation	IM	4.88	32	.06	4.76	4.99	N	12/2004	Incumbent
39-1012.00	1.C.3.b	Concern for Others	IM	4.69	32	.12	4.44	4.94	N	12/2004	Incumbent
39-1012.00	1.C.3.c	Social Orientation	IM	4.55	32	.11	4.32	4.78	N	12/2004	Incumbent
39-1012.00	1.C.4.a	Self Control	IM	4.64	32	.13	4.37	4.91	N	12/2004	Incumbent
39-1012.00	1.C.4.b	Stress Tolerance	IM	4.61	32	.19	4.23	4.99	N	12/2004	Incumbent
39-1012.00	1.C.4.c	Adaptability/Flexibility	IM	4.23	32	.18	3.86	4.59	N	12/2004	Incumbent
39-1012.00	1.C.5.a	Dependability	IM	4.52	32	.15	4.22	4.82	N	12/2004	Incumbent
39-1012.00	1.C.5.b	Attention to Detail	IM	4.49	32	.18	4.13	4.85	N	12/2004	Incumbent
39-1012.00	1.C.5.c	Integrity	IM	4.8	32	.1	4.59	5	N	12/2004	Incumbent
39-1012.00	1.C.6	Independence	IM	3.81	32	.29	3.21	4.41	N	12/2004	Incumbent
39-1012.00	1.C.7.a	Innovation	IM	3.43	32	.32	2.78	4.08	N	12/2004	Incumbent
39-1012.00	1.C.7.b	Analytical Thinking	IM	3.75	31	.33	3.08	4.42	N	12/2004	Incumbent
39-3011.00	1.C.1.a	Achievement/Effort	IM	3.72	37	.33	3.05	4.4	N	12/2004	Incumbent
39-3011.00	1.C.1.b	Persistence	IM	3.54	37	.36	2.82	4.27	N	12/2004	Incumbent
39-3011.00	1.C.1.c	Initiative	IM	3.23	37	.26	2.7	3.77	N	12/2004	Incumbent
39-3011.00	1.C.2.b	Leadership	IM	3.15	37	.26	2.62	3.68	N	12/2004	Incumbent
39-3011.00	1.C.3.a	Cooperation	IM	4.49	37	.21	4.06	4.92	N	12/2004	Incumbent
39-3011.00	1.C.3.b	Concern for Others	IM	4.02	37	.19	3.63	4.41	N	12/2004	Incumbent
39-3011.00	1.C.3.c	Social Orientation	IM	3.78	37	.28	3.22	4.34	N	12/2004	Incumbent
39-3011.00	1.C.4.a	Self Control	IM	4.66	37	.13	4.4	4.91	N	12/2004	Incumbent
39-3011.00	1.C.4.b	Stress Tolerance	IM	4.46	37	.22	4.02	4.91	N	12/2004	Incumbent
39-3011.00	1.C.4.c	Adaptability/Flexibility	IM	4.02	37	.25	3.5	4.53	N	12/2004	Incumbent
39-3011.00	1.C.5.a	Dependability	IM	4.08	37	.34	3.39	4.77	N	12/2004	Incumbent
39-3011.00	1.C.5.b	Attention to Detail	IM	4.59	37	.13	4.32	4.85	N	12/2004	Incumbent
39-3011.00	1.C.5.c	Integrity	IM	4.67	37	.12	4.42	4.93	N	12/2004	Incumbent
39-3011.00	1.C.6	Independence	IM	2.9	37	.31	2.27	3.54	N	12/2004	Incumbent
39-3011.00	1.C.7.a	Innovation	IM	2.08	37	.21	1.65	2.5	N	12/2004	Incumbent
39-3011.00	1.C.7.b	Analytical Thinking	IM	2.91	37	.28	2.34	3.49	N	12/2004	Incumbent
39-3093.00	1.C.1.a	Achievement/Effort	IM	2.88	22	.15	2.56	3.2	N	12/2004	Incumbent
39-3093.00	1.C.1.b	Persistence	IM	2.82	22	.53	1.73	3.91	N	12/2004	Incumbent
39-3093.00	1.C.1.c	Initiative	IM	2.41	23	.53	1.32	3.51	N	12/2004	Incumbent
39-3093.00	1.C.2.b	Leadership	IM	2.36	22	.31	1.72	3	N	12/2004	Incumbent
39-3093.00	1.C.3.a	Cooperation	IM	3.66	23	.27	3.1	4.22	N	12/2004	Incumbent
39-3093.00	1.C.3.b	Concern for Others	IM	3.29	23	.5	2.25	4.33	N	12/2004	Incumbent
39-3093.00	1.C.3.c	Social Orientation	IM	3.54	23	.72	2.05	5	N	12/2004	Incumbent
39-3093.00	1.C.4.a	Self Control	IM	3.63	23	.72	2.14	5	N	12/2004	Incumbent
39-3093.00	1.C.4.b	Stress Tolerance	IM	3.85	23	.5	2.82	4.88	N	12/2004	Incumbent
39-3093.00	1.C.4.c	Adaptability/Flexibility	IM	3.35	23	.3	2.72	3.98	N	12/2004	Incumbent
39-3093.00	1.C.5.a	Dependability	IM	4.6	23	.23	4.13	5	N	12/2004	Incumbent
39-3093.00	1.C.5.b	Attention to Detail	IM	3.35	23	.21	2.91	3.79	N	12/2004	Incumbent
39-3093.00	1.C.5.c	Integrity	IM	4.78	23	.15	4.47	5	N	12/2004	Incumbent
39-3093.00	1.C.6	Independence	IM	4.43	23	.24	3.93	4.93	N	12/2004	Incumbent
39-3093.00	1.C.7.a	Innovation	IM	2.67	23	.73	1.16	4.18	N	12/2004	Incumbent
39-3093.00	1.C.7.b	Analytical Thinking	IM	3.18	22	.34	2.48	3.88	N	12/2004	Incumbent
39-4011.00	1.C.1.a	Achievement/Effort	IM	4.01	51	.2	3.61	4.41	N	12/2004	Incumbent
39-4011.00	1.C.1.b	Persistence	IM	4.12	51	.19	3.74	4.5	N	12/2004	Incumbent
39-4011.00	1.C.1.c	Initiative	IM	4.18	51	.17	3.84	4.53	N	12/2004	Incumbent
39-4011.00	1.C.2.b	Leadership	IM	3.78	51	.25	3.27	4.28	N	12/2004	Incumbent
39-4011.00	1.C.3.a	Cooperation	IM	4.06	51	.21	3.64	4.47	N	12/2004	Incumbent
39-4011.00	1.C.3.b	Concern for Others	IM	4.51	51	.16	4.19	4.83	N	12/2004	Incumbent
39-4011.00	1.C.3.c	Social Orientation	IM	3.63	51	.29	3.05	4.22	N	12/2004	Incumbent
39-4011.00	1.C.4.a	Self Control	IM	4.35	51	.18	3.98	4.72	N	12/2004	Incumbent
39-4011.00	1.C.4.b	Stress Tolerance	IM	4.1	51	.21	3.69	4.52	N	12/2004	Incumbent
39-4011.00	1.C.4.c	Adaptability/Flexibility	IM	4.14	51	.16	3.82	4.45	N	12/2004	Incumbent
39-4011.00	1.C.5.a	Dependability	IM	4.68	51	.13	4.42	4.94	N	12/2004	Incumbent
39-4011.00	1.C.5.b	Attention to Detail	IM	4.81	51	.09	4.62	4.99	N	12/2004	Incumbent
39-4011.00	1.C.5.c	Integrity	IM	4.64	51	.14	4.36	4.93	N	12/2004	Incumbent
39-4011.00	1.C.6	Independence	IM	4.17	51	.18	3.81	4.52	N	12/2004	Incumbent
39-4011.00	1.C.7.a	Innovation	IM	4.29	50	.14	4.01	4.58	N	12/2004	Incumbent
39-4011.00	1.C.7.b	Analytical Thinking	IM	4.2	50	.13	3.94	4.47	N	12/2004	Incumbent
39-4021.00	1.C.1.a	Achievement/Effort	IM	3.28	94	.22	2.83	3.72	N	12/2004	Incumbent
39-4021.00	1.C.1.b	Persistence	IM	3.5	93	.19	3.12	3.87	N	12/2004	Incumbent
39-4021.00	1.C.1.c	Initiative	IM	3.68	94	.15	3.38	3.97	N	12/2004	Incumbent
39-4021.00	1.C.2.b	Leadership	IM	3.21	94	.17	2.88	3.54	N	12/2004	Incumbent
39-4021.00	1.C.3.a	Cooperation	IM	4.1	94	.16	3.77	4.42	N	12/2004	Incumbent
39-4021.00	1.C.3.b	Concern for Others	IM	4.27	94	.16	3.96	4.58	N	12/2004	Incumbent
39-4021.00	1.C.3.c	Social Orientation	IM	3.64	94	.16	3.33	3.95	N	12/2004	Incumbent
39-4021.00	1.C.4.a	Self Control	IM	4.22	93	.13	3.95	4.49	N	12/2004	Incumbent
39-4021.00	1.C.4.b	Stress Tolerance	IM	3.84	94	.19	3.47	4.21	N	12/2004	Incumbent
39-4021.00	1.C.4.c	Adaptability/Flexibility	IM	3.98	94	.18	3.63	4.33	N	12/2004	Incumbent
39-4021.00	1.C.5.a	Dependability	IM	4.36	94	.12	4.12	4.6	N	12/2004	Incumbent
39-4021.00	1.C.5.b	Attention to Detail	IM	4.38	94	.11	4.16	4.6	N	12/2004	Incumbent
39-4021.00	1.C.5.c	Integrity	IM	4.33	94	.12	4.1	4.56	N	12/2004	Incumbent
39-4021.00	1.C.6	Independence	IM	3.57	94	.15	3.27	3.86	N	12/2004	Incumbent
39-4021.00	1.C.7.a	Innovation	IM	3.1	94	.15	2.8	3.4	N	12/2004	Incumbent
39-4021.00	1.C.7.b	Analytical Thinking	IM	3.02	94	.18	2.67	3.38	N	12/2004	Incumbent
39-5012.00	1.C.1.a	Achievement/Effort	IM	4.35	16	.21	3.91	4.8	N	3/2003	Incumbent
39-5012.00	1.C.1.b	Persistence	IM	4.22	16	.21	3.77	4.68	N	3/2003	Incumbent
39-5012.00	1.C.1.c	Initiative	IM	4.39	16	.19	3.97	4.8	N	3/2003	Incumbent
39-5012.00	1.C.2.b	Leadership	IM	3.85	16	.3	3.22	4.48	N	3/2003	Incumbent
39-5012.00	1.C.3.a	Cooperation	IM	4.76	16	.12	4.49	5	N	3/2003	Incumbent
39-5012.00	1.C.3.b	Concern for Others	IM	4.47	16	.16	4.14	4.8	N	3/2003	Incumbent
39-5012.00	1.C.3.c	Social Orientation	IM	4.43	16	.23	3.94	4.92	N	3/2003	Incumbent
39-5012.00	1.C.4.a	Self Control	IM	4.73	16	.13	4.44	5	N	3/2003	Incumbent
39-5012.00	1.C.4.b	Stress Tolerance	IM	4.15	16	.21	3.7	4.6	N	3/2003	Incumbent
39-5012.00	1.C.4.c	Adaptability/Flexibility	IM	4.13	16	.22	3.66	4.6	N	3/2003	Incumbent
39-5012.00	1.C.5.a	Dependability	IM	4.67	16	.15	4.37	4.98	N	3/2003	Incumbent
39-5012.00	1.C.5.b	Attention to Detail	IM	4.71	16	.12	4.46	4.97	N	3/2003	Incumbent
39-5012.00	1.C.5.c	Integrity	IM	4.7	16	.15	4.37	5	N	3/2003	Incumbent
39-5012.00	1.C.6	Independence	IM	4.41	16	.21	3.96	4.86	N	3/2003	Incumbent
39-5012.00	1.C.7.a	Innovation	IM	4.5	16	.19	4.09	4.91	N	3/2003	Incumbent
39-5012.00	1.C.7.b	Analytical Thinking	IM	3.55	16	.48	2.53	4.57	N	3/2003	Incumbent
39-6011.00	1.C.1.a	Achievement/Effort	IM	3.58	19	.24	3.07	4.09	N	7/2004	Incumbent
39-6011.00	1.C.1.b	Persistence	IM	3.91	19	.58	2.69	5	N	7/2004	Incumbent
39-6011.00	1.C.1.c	Initiative	IM	4.32	19	.37	3.55	5	N	7/2004	Incumbent
39-6011.00	1.C.2.b	Leadership	IM	3.7	19	.2	3.28	4.12	N	7/2004	Incumbent
39-6011.00	1.C.3.a	Cooperation	IM	4.66	19	.23	4.18	5	N	7/2004	Incumbent
39-6011.00	1.C.3.b	Concern for Others	IM	4.67	19	.19	4.28	5	N	7/2004	Incumbent
39-6011.00	1.C.3.c	Social Orientation	IM	4.32	19	.41	3.45	5	N	7/2004	Incumbent
39-6011.00	1.C.4.a	Self Control	IM	4.69	19	.18	4.31	5	N	7/2004	Incumbent
39-6011.00	1.C.4.b	Stress Tolerance	IM	4.62	19	.24	4.11	5	N	7/2004	Incumbent
39-6011.00	1.C.4.c	Adaptability/Flexibility	IM	4.41	19	.35	3.67	5	N	7/2004	Incumbent
39-6011.00	1.C.5.a	Dependability	IM	4.78	19	.14	4.48	5	N	7/2004	Incumbent
39-6011.00	1.C.5.b	Attention to Detail	IM	4.7	18	.18	4.33	5	N	7/2004	Incumbent
39-6011.00	1.C.5.c	Integrity	IM	4.79	19	.13	4.51	5	N	7/2004	Incumbent
39-6011.00	1.C.6	Independence	IM	4.49	19	.27	3.91	5	N	7/2004	Incumbent
39-6011.00	1.C.7.a	Innovation	IM	3.86	19	.21	3.43	4.3	N	7/2004	Incumbent
39-6011.00	1.C.7.b	Analytical Thinking	IM	3.4	19	.33	2.7	4.09	N	7/2004	Incumbent
39-6012.00	1.C.1.a	Achievement/Effort	IM	3.35	54	.2	2.95	3.74	N	12/2004	Incumbent
39-6012.00	1.C.1.b	Persistence	IM	4.27	54	.36	3.54	5	N	12/2004	Incumbent
39-6012.00	1.C.1.c	Initiative	IM	4.42	53	.29	3.83	5	N	12/2004	Incumbent
39-6012.00	1.C.2.b	Leadership	IM	4.35	54	.32	3.71	5	N	12/2004	Incumbent
39-6012.00	1.C.3.a	Cooperation	IM	4.75	54	.13	4.49	5	N	12/2004	Incumbent
39-6012.00	1.C.3.b	Concern for Others	IM	4.74	54	.14	4.47	5	N	12/2004	Incumbent
39-6012.00	1.C.3.c	Social Orientation	IM	4.11	54	.11	3.9	4.32	N	12/2004	Incumbent
39-6012.00	1.C.4.a	Self Control	IM	4.79	54	.12	4.55	5	N	12/2004	Incumbent
39-6012.00	1.C.4.b	Stress Tolerance	IM	4.71	54	.16	4.4	5	N	12/2004	Incumbent
39-6012.00	1.C.4.c	Adaptability/Flexibility	IM	4.61	54	.2	4.21	5	N	12/2004	Incumbent
39-6012.00	1.C.5.a	Dependability	IM	4.79	54	.12	4.55	5	N	12/2004	Incumbent
39-6012.00	1.C.5.b	Attention to Detail	IM	4.69	54	.17	4.35	5	N	12/2004	Incumbent
39-6012.00	1.C.5.c	Integrity	IM	4.68	55	.17	4.34	5	N	12/2004	Incumbent
39-6012.00	1.C.6	Independence	IM	4.62	55	.19	4.23	5	N	12/2004	Incumbent
39-6012.00	1.C.7.a	Innovation	IM	3.95	55	.08	3.78	4.11	N	12/2004	Incumbent
39-6012.00	1.C.7.b	Analytical Thinking	IM	3.82	55	.13	3.55	4.08	N	12/2004	Incumbent
39-6021.00	1.C.1.a	Achievement/Effort	IM	3.06	40	.42	2.2	3.91	N	12/2004	Incumbent
39-6021.00	1.C.1.b	Persistence	IM	3.31	40	.38	2.53	4.08	N	12/2004	Incumbent
39-6021.00	1.C.1.c	Initiative	IM	3.48	40	.31	2.85	4.11	N	12/2004	Incumbent
39-6021.00	1.C.2.b	Leadership	IM	3.4	40	.39	2.61	4.19	N	12/2004	Incumbent
39-6021.00	1.C.3.a	Cooperation	IM	4.38	40	.23	3.91	4.85	N	12/2004	Incumbent
39-6021.00	1.C.3.b	Concern for Others	IM	4.03	40	.31	3.4	4.67	N	12/2004	Incumbent
39-6021.00	1.C.3.c	Social Orientation	IM	3.72	40	.29	3.14	4.3	N	12/2004	Incumbent
39-6021.00	1.C.4.a	Self Control	IM	4.16	39	.19	3.78	4.55	N	12/2004	Incumbent
39-6021.00	1.C.4.b	Stress Tolerance	IM	3.83	39	.29	3.24	4.42	N	12/2004	Incumbent
39-6021.00	1.C.4.c	Adaptability/Flexibility	IM	3.84	40	.33	3.17	4.51	N	12/2004	Incumbent
39-6021.00	1.C.5.a	Dependability	IM	4.25	40	.28	3.69	4.81	N	12/2004	Incumbent
39-6021.00	1.C.5.b	Attention to Detail	IM	3.55	40	.26	3.04	4.07	N	12/2004	Incumbent
39-6021.00	1.C.5.c	Integrity	IM	3.9	41	.41	3.06	4.74	N	12/2004	Incumbent
39-6021.00	1.C.6	Independence	IM	3.59	41	.27	3.05	4.13	N	12/2004	Incumbent
39-6021.00	1.C.7.a	Innovation	IM	2.99	41	.32	2.35	3.63	N	12/2004	Incumbent
39-6021.00	1.C.7.b	Analytical Thinking	IM	2.62	41	.2	2.21	3.02	N	12/2004	Incumbent
39-9011.00	1.C.1.a	Achievement/Effort	IM	3.14	35	.22	2.68	3.59	N	7/2004	Incumbent
39-9011.00	1.C.1.b	Persistence	IM	3.3	35	.26	2.77	3.84	N	7/2004	Incumbent
39-9011.00	1.C.1.c	Initiative	IM	3.7	35	.23	3.24	4.16	N	7/2004	Incumbent
39-9011.00	1.C.2.b	Leadership	IM	3.74	35	.2	3.34	4.14	N	7/2004	Incumbent
39-9011.00	1.C.3.a	Cooperation	IM	4.29	35	.2	3.88	4.69	N	7/2004	Incumbent
39-9011.00	1.C.3.b	Concern for Others	IM	4.44	35	.18	4.07	4.8	N	7/2004	Incumbent
39-9011.00	1.C.3.c	Social Orientation	IM	4.1	35	.19	3.71	4.48	N	7/2004	Incumbent
39-9011.00	1.C.4.a	Self Control	IM	4.56	35	.14	4.28	4.83	N	7/2004	Incumbent
39-9011.00	1.C.4.b	Stress Tolerance	IM	4.24	35	.13	3.97	4.5	N	7/2004	Incumbent
39-9011.00	1.C.4.c	Adaptability/Flexibility	IM	3.97	35	.17	3.63	4.31	N	7/2004	Incumbent
39-9011.00	1.C.5.a	Dependability	IM	4.66	35	.14	4.38	4.94	N	7/2004	Incumbent
39-9011.00	1.C.5.b	Attention to Detail	IM	3.74	35	.22	3.3	4.17	N	7/2004	Incumbent
39-9011.00	1.C.5.c	Integrity	IM	4.44	35	.19	4.05	4.84	N	7/2004	Incumbent
39-9011.00	1.C.6	Independence	IM	3.58	35	.28	3.02	4.15	N	7/2004	Incumbent
39-9011.00	1.C.7.a	Innovation	IM	3.28	35	.2	2.87	3.69	N	7/2004	Incumbent
39-9011.00	1.C.7.b	Analytical Thinking	IM	3.01	35	.28	2.43	3.59	N	7/2004	Incumbent
39-9011.01	1.C.1.a	Achievement/Effort	IM	3.26	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.1.b	Persistence	IM	3.89	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.1.c	Initiative	IM	4.26	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.2.b	Leadership	IM	4.19	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.3.a	Cooperation	IM	4.44	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.3.b	Concern for Others	IM	4.74	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.3.c	Social Orientation	IM	3.56	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.4.a	Self Control	IM	4.78	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.4.b	Stress Tolerance	IM	4.44	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.4.c	Adaptability/Flexibility	IM	4.59	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.5.a	Dependability	IM	5	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.5.b	Attention to Detail	IM	4.19	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.5.c	Integrity	IM	4.96	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.6	Independence	IM	4.7	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.7.a	Innovation	IM	4.44	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9011.01	1.C.7.b	Analytical Thinking	IM	3.89	27	n/a	n/a	n/a	n/a	7/2004	Occupational Expert
39-9021.00	1.C.1.a	Achievement/Effort	IM	2.59	20	.31	1.94	3.24	N	7/2004	Incumbent
39-9021.00	1.C.1.b	Persistence	IM	3.13	20	.26	2.58	3.68	N	7/2004	Incumbent
39-9021.00	1.C.1.c	Initiative	IM	3.25	20	.08	3.09	3.41	N	7/2004	Incumbent
39-9021.00	1.C.2.b	Leadership	IM	2.67	20	.09	2.48	2.86	N	7/2004	Incumbent
39-9021.00	1.C.3.a	Cooperation	IM	4.07	20	.18	3.68	4.45	N	7/2004	Incumbent
39-9021.00	1.C.3.b	Concern for Others	IM	4.45	20	.19	4.06	4.84	N	7/2004	Incumbent
39-9021.00	1.C.3.c	Social Orientation	IM	3.48	20	.23	3.01	3.95	N	7/2004	Incumbent
39-9021.00	1.C.4.a	Self Control	IM	4.42	20	.18	4.05	4.79	N	7/2004	Incumbent
39-9021.00	1.C.4.b	Stress Tolerance	IM	4.05	20	.04	3.95	4.14	N	7/2004	Incumbent
39-9021.00	1.C.4.c	Adaptability/Flexibility	IM	3.72	20	.2	3.29	4.15	N	7/2004	Incumbent
39-9021.00	1.C.5.a	Dependability	IM	4.35	20	.1	4.14	4.56	N	7/2004	Incumbent
39-9021.00	1.C.5.b	Attention to Detail	IM	3.89	20	.2	3.47	4.3	N	7/2004	Incumbent
39-9021.00	1.C.5.c	Integrity	IM	4.35	20	.1	4.14	4.56	N	7/2004	Incumbent
39-9021.00	1.C.6	Independence	IM	3.51	20	.36	2.75	4.27	N	7/2004	Incumbent
39-9021.00	1.C.7.a	Innovation	IM	2.47	20	.18	2.09	2.85	N	7/2004	Incumbent
39-9021.00	1.C.7.b	Analytical Thinking	IM	2.93	20	.11	2.7	3.17	N	7/2004	Incumbent
39-9031.00	1.C.1.a	Achievement/Effort	IM	3.41	25	.13	3.15	3.67	N	12/2004	Incumbent
39-9031.00	1.C.1.b	Persistence	IM	3.21	25	.37	2.44	3.98	N	12/2004	Incumbent
39-9031.00	1.C.1.c	Initiative	IM	3.36	24	.36	2.61	4.11	N	12/2004	Incumbent
39-9031.00	1.C.2.b	Leadership	IM	4.45	25	.19	4.06	4.84	N	12/2004	Incumbent
39-9031.00	1.C.3.a	Cooperation	IM	4.12	25	.26	3.59	4.65	N	12/2004	Incumbent
39-9031.00	1.C.3.b	Concern for Others	IM	4.35	25	.12	4.11	4.59	N	12/2004	Incumbent
39-9031.00	1.C.3.c	Social Orientation	IM	4.32	25	.19	3.93	4.71	N	12/2004	Incumbent
39-9031.00	1.C.4.a	Self Control	IM	4.23	25	.13	3.97	4.49	N	12/2004	Incumbent
39-9031.00	1.C.4.b	Stress Tolerance	IM	3.57	25	.41	2.71	4.42	N	12/2004	Incumbent
39-9031.00	1.C.4.c	Adaptability/Flexibility	IM	4.1	25	.18	3.72	4.48	N	12/2004	Incumbent
39-9031.00	1.C.5.a	Dependability	IM	4.89	25	.08	4.73	5	N	12/2004	Incumbent
39-9031.00	1.C.5.b	Attention to Detail	IM	3.84	25	.33	3.17	4.52	N	12/2004	Incumbent
39-9031.00	1.C.5.c	Integrity	IM	4.49	25	.14	4.21	4.78	N	12/2004	Incumbent
39-9031.00	1.C.6	Independence	IM	4.06	25	.45	3.13	5	N	12/2004	Incumbent
39-9031.00	1.C.7.a	Innovation	IM	3.75	25	.38	2.96	4.53	N	12/2004	Incumbent
39-9031.00	1.C.7.b	Analytical Thinking	IM	3	25	.11	2.77	3.22	N	12/2004	Incumbent
39-9032.00	1.C.1.a	Achievement/Effort	IM	3.67	47	.3	3.07	4.26	N	7/2004	Incumbent
39-9032.00	1.C.1.b	Persistence	IM	3.77	47	.25	3.27	4.26	N	7/2004	Incumbent
39-9032.00	1.C.1.c	Initiative	IM	4.04	47	.22	3.6	4.49	N	7/2004	Incumbent
39-9032.00	1.C.2.b	Leadership	IM	4.29	47	.19	3.9	4.68	N	7/2004	Incumbent
39-9032.00	1.C.3.a	Cooperation	IM	4.71	46	.11	4.49	4.94	N	7/2004	Incumbent
39-9032.00	1.C.3.b	Concern for Others	IM	4.28	46	.18	3.92	4.64	N	7/2004	Incumbent
39-9032.00	1.C.3.c	Social Orientation	IM	4.26	46	.2	3.85	4.67	N	7/2004	Incumbent
39-9032.00	1.C.4.a	Self Control	IM	4.51	46	.2	4.11	4.91	N	7/2004	Incumbent
39-9032.00	1.C.4.b	Stress Tolerance	IM	4.06	46	.28	3.5	4.63	N	7/2004	Incumbent
39-9032.00	1.C.4.c	Adaptability/Flexibility	IM	4.37	46	.15	4.06	4.68	N	7/2004	Incumbent
39-9032.00	1.C.5.a	Dependability	IM	4.44	46	.15	4.13	4.74	N	7/2004	Incumbent
39-9032.00	1.C.5.b	Attention to Detail	IM	3.95	46	.15	3.64	4.26	N	7/2004	Incumbent
39-9032.00	1.C.5.c	Integrity	IM	4.52	47	.12	4.27	4.77	N	7/2004	Incumbent
39-9032.00	1.C.6	Independence	IM	3.82	47	.27	3.28	4.35	N	7/2004	Incumbent
39-9032.00	1.C.7.a	Innovation	IM	3.66	47	.28	3.1	4.22	N	7/2004	Incumbent
39-9032.00	1.C.7.b	Analytical Thinking	IM	3.16	47	.29	2.59	3.74	N	7/2004	Incumbent
41-1011.00	1.C.1.a	Achievement/Effort	IM	3.63	19	.26	3.07	4.18	N	3/2003	Incumbent
41-1011.00	1.C.1.b	Persistence	IM	3.5	19	.3	2.86	4.14	N	3/2003	Incumbent
41-1011.00	1.C.1.c	Initiative	IM	3.36	19	.23	2.88	3.84	N	3/2003	Incumbent
41-1011.00	1.C.2.b	Leadership	IM	3.84	19	.52	2.74	4.94	N	3/2003	Incumbent
41-1011.00	1.C.3.a	Cooperation	IM	3.73	19	.14	3.43	4.02	N	3/2003	Incumbent
41-1011.00	1.C.3.b	Concern for Others	IM	3.52	19	.15	3.2	3.83	N	3/2003	Incumbent
41-1011.00	1.C.3.c	Social Orientation	IM	2.9	19	.2	2.49	3.31	N	3/2003	Incumbent
41-1011.00	1.C.4.a	Self Control	IM	4.11	19	.09	3.92	4.3	N	3/2003	Incumbent
41-1011.00	1.C.4.b	Stress Tolerance	IM	4.56	19	.31	3.91	5	N	3/2003	Incumbent
41-1011.00	1.C.4.c	Adaptability/Flexibility	IM	4.1	18	.15	3.79	4.42	N	3/2003	Incumbent
41-1011.00	1.C.5.a	Dependability	IM	4.53	19	.13	4.26	4.81	N	3/2003	Incumbent
41-1011.00	1.C.5.b	Attention to Detail	IM	3.73	19	.12	3.47	3.98	N	3/2003	Incumbent
41-1011.00	1.C.5.c	Integrity	IM	4.27	19	.19	3.88	4.66	N	3/2003	Incumbent
41-1011.00	1.C.6	Independence	IM	3.6	19	.24	3.1	4.1	N	3/2003	Incumbent
41-1011.00	1.C.7.a	Innovation	IM	2.11	19	.43	1.21	3.01	N	3/2003	Incumbent
41-1011.00	1.C.7.b	Analytical Thinking	IM	2.9	19	.19	2.5	3.3	N	3/2003	Incumbent
41-2011.00	1.C.1.a	Achievement/Effort	IM	2.99	53	.33	2.33	3.65	N	7/2004	Incumbent
41-2011.00	1.C.1.b	Persistence	IM	2.76	52	.28	2.2	3.33	N	7/2004	Incumbent
41-2011.00	1.C.1.c	Initiative	IM	3.44	53	.17	3.1	3.78	N	7/2004	Incumbent
41-2011.00	1.C.2.b	Leadership	IM	3.29	53	.26	2.77	3.81	N	7/2004	Incumbent
41-2011.00	1.C.3.a	Cooperation	IM	4.38	53	.12	4.15	4.61	N	7/2004	Incumbent
41-2011.00	1.C.3.b	Concern for Others	IM	4.02	52	.2	3.61	4.43	N	7/2004	Incumbent
41-2011.00	1.C.3.c	Social Orientation	IM	3.52	53	.19	3.14	3.89	N	7/2004	Incumbent
41-2011.00	1.C.4.a	Self Control	IM	4.31	53	.11	4.08	4.53	N	7/2004	Incumbent
41-2011.00	1.C.4.b	Stress Tolerance	IM	4.05	53	.13	3.79	4.31	N	7/2004	Incumbent
41-2011.00	1.C.4.c	Adaptability/Flexibility	IM	3.78	53	.13	3.53	4.03	N	7/2004	Incumbent
41-2011.00	1.C.5.a	Dependability	IM	4.3	53	.11	4.08	4.51	N	7/2004	Incumbent
41-2011.00	1.C.5.b	Attention to Detail	IM	4.05	53	.25	3.55	4.55	N	7/2004	Incumbent
41-2011.00	1.C.5.c	Integrity	IM	4.53	53	.15	4.23	4.84	N	7/2004	Incumbent
41-2011.00	1.C.6	Independence	IM	3.46	53	.2	3.07	3.85	N	7/2004	Incumbent
41-2011.00	1.C.7.a	Innovation	IM	2.89	53	.29	2.31	3.47	N	7/2004	Incumbent
